Resolution,Date,Summary
A/HRC/RES/26/23,2014/06/27,The continuing grave deterioration in the human rights and humanitarian situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 26th session
A/HRC/RES/27/16,2014/09/25,The continuing grave deterioration in the human rights and humanitarian situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 27th session
