Resolution,Date,Summary
A/HRC/RES/55/22,2024/04/04,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 55th session
A/HRC/RES/55/31,2024/04/05,Human rights in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 55th session
A/HRC/RES/55/32,2024/04/05,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 55th session"
A/HRC/RES/57/21,2024/10/10,Situation of human rights in the Syrian Arab Republic  :resolution /adopted by the Human Rights Council at its 57th session
