Resolution,Date,Summary
A/HRC/28/L.36,2015/03/24,The continuing grave deterioration in the human rights and humanitarian situation in the Syrian Arab Republic :amendment /Human Rights Council at its 28th session
A/HRC/RES/28/20,2015/03/27,The continuing grave deterioration in the human rights and humanitarian situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 28th session
A/HRC/RES/28/24,2015/03/27,Human rights in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 28th session
A/HRC/RES/28/26,2015/03/27,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 28th session"
A/HRC/RES/29/16,2015/07/02,The grave and deteriorating human rights and humanitarian situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 29th session
A/HRC/30/L.33,2015/09/29,The grave and deteriorating human rights and humanitarian situation in the Syrian Arab Republic :amendment /Human Rights Council at its 30th session
A/HRC/RES/30/10,2015/10/01,The grave and deteriorating human rights and humanitarian situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 30th session
