Resolution,Date,Summary
A/HRC/RES/46/22,2021/03/24,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 46th session
A/HRC/RES/46/24,2021/03/24,Human rights in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 46th session
A/HRC/RES/46/26,2021/03/24,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 46th session"
A/HRC/RES/47/18,2021/07/13,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 47th session
A/HRC/RES/48/15,2021/10/08,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 48th session
