Country,A/HRC/RES/37/1,A/HRC/37/L.2,A/HRC/37/L.3,A/HRC/37/L.4,A/HRC/37/L.5,A/HRC/RES/37/3,A/HRC/RES/37/10,A/HRC/RES/37/11,A/HRC/RES/37/21,A/HRC/RES/37/23,A/HRC/RES/37/29,A/HRC/RES/37/30,A/HRC/RES/37/32,A/HRC/RES/37/34,A/HRC/RES/37/35,A/HRC/RES/37/36,A/HRC/RES/37/37,A/HRC/RES/37/40,A/HRC/RES/37/42,A/HRC/37/L.63,A/HRC/37/L.60,A/HRC/37/L.58,A/HRC/37/L.61,A/HRC/37/L.62,A/HRC/RES/S-28/1,A/HRC/RES/38/2,A/HRC/RES/38/3,A/HRC/38/L.24,A/HRC/38/L.35,A/HRC/38/L.32,A/HRC/RES/38/12,A/HRC/RES/38/14,A/HRC/RES/38/16,A/HRC/RES/38/18,A/HRC/38/L.26,A/HRC/38/L.37,A/HRC/38/L.38,A/HRC/38/L.39,A/HRC/38/L.28,A/HRC/38/L.29,A/HRC/38/L.30,A/HRC/38/L.31,A/HRC/38/L.27,A/HRC/RES/39/1,A/HRC/RES/39/2,A/HRC/RES/39/4,A/HRC/RES/39/5,A/HRC/RES/39/8,A/HRC/RES/39/9,A/HRC/39/L.25,A/HRC/39/L.31,A/HRC/RES/39/12,A/HRC/RES/39/14,A/HRC/RES/39/15,A/HRC/RES/39/16,A/HRC/39/L.26,A/HRC/39/L.27,A/HRC/39/L.28,A/HRC/39/L.29,A/HRC/39/L.30,A/HRC/RES/40/2,A/HRC/RES/40/3,A/HRC/RES/40/4,A/HRC/RES/40/8,A/HRC/RES/40/13,A/HRC/RES/40/17,A/HRC/RES/40/18,A/HRC/RES/40/21,A/HRC/RES/40/22,A/HRC/RES/40/23,A/HRC/RES/40/24,A/HRC/RES/40/28,A/HRC/RES/40/29,A/HRC/RES/41/1,A/HRC/RES/41/2,A/HRC/RES/41/3,A/HRC/RES/41/4,A/HRC/RES/41/5,A/HRC/41/L.37,A/HRC/41/L.41,A/HRC/41/L.46,A/HRC/41/L.40,A/HRC/41/L.42,A/HRC/41/L.45,A/HRC/RES/41/18,A/HRC/RES/41/19,A/HRC/RES/41/22,A/HRC/RES/41/23,A/HRC/RES/41/25,A/HRC/41/L.38,A/HRC/41/L.43,A/HRC/41/L.44,A/HRC/41/L.27,A/HRC/41/L.28,A/HRC/41/L.29,A/HRC/41/L.30,A/HRC/41/L.31,A/HRC/41/L.32,A/HRC/41/L.33,A/HRC/41/L.34,A/HRC/41/L.35,A/HRC/41/L.36,A/HRC/RES/42/1,A/HRC/RES/42/2,A/HRC/RES/42/3,A/HRC/RES/42/4,A/HRC/RES/42/8,A/HRC/RES/42/9,A/HRC/RES/42/23,A/HRC/RES/42/24,A/HRC/RES/42/25,A/HRC/RES/42/26,A/HRC/RES/42/27,A/HRC/RES/42/28,A/HRC/42/L.39,A/HRC/42/L.40,A/HRC/42/L.41,A/HRC/42/L.46,A/HRC/42/L.43,A/HRC/42/L.44,A/HRC/42/L.45,A/HRC/RES/43/2,A/HRC/RES/43/3,A/HRC/RES/43/10,A/HRC/RES/43/15,A/HRC/RES/43/21,A/HRC/RES/43/24,A/HRC/RES/43/26,A/HRC/RES/43/28,A/HRC/RES/43/30,A/HRC/RES/43/31,A/HRC/RES/43/32,A/HRC/RES/43/33,A/HRC/RES/43/37,A/HRC/DEC/43/117,A/HRC/RES/44/1,A/HRC/RES/44/11,A/HRC/RES/44/14,A/HRC/RES/44/18,A/HRC/RES/44/19,A/HRC/RES/44/21,A/HRC/RES/44/23,A/HRC/44/L.30,A/HRC/44/L.31,A/HRC/44/L.32,A/HRC/44/L.33,A/HRC/44/L.34,A/HRC/44/L.24,A/HRC/44/L.25,A/HRC/44/L.26,A/HRC/RES/45/1,A/HRC/45/L.2,A/HRC/45/L.3,A/HRC/45/L.4,A/HRC/45/L.5,A/HRC/45/L.6,A/HRC/45/L.7,A/HRC/45/L.8,A/HRC/45/L.9,A/HRC/45/L.10,A/HRC/45/L.11,A/HRC/45/L.12,A/HRC/45/L.13,A/HRC/45/L.14,A/HRC/45/L.15,A/HRC/45/L.16,A/HRC/45/L.17,A/HRC/45/L.18,A/HRC/RES/45/2,A/HRC/RES/45/4,A/HRC/RES/45/5,A/HRC/RES/45/6,A/HRC/RES/45/14,A/HRC/RES/45/15,A/HRC/RES/45/19,A/HRC/RES/45/20,A/HRC/RES/45/21,A/HRC/RES/45/31,A/HRC/45/L.64,A/HRC/RES/46/1,A/HRC/RES/46/2,A/HRC/RES/46/3,A/HRC/RES/46/5,A/HRC/RES/46/8,A/HRC/RES/46/11,A/HRC/RES/46/13,A/HRC/RES/46/18,A/HRC/RES/46/20,A/HRC/RES/46/22,A/HRC/RES/46/23,A/HRC/RES/46/24,A/HRC/RES/46/25,A/HRC/RES/46/26,A/HRC/46/L.32,A/HRC/46/L.33,A/HRC/46/L.34,A/HRC/46/L.36,A/HRC/46/L.35,A/HRC/46/L.37,A/HRC/46/L.38,A/HRC/46/L.39,A/HRC/46/L.40,A/HRC/46/L.41,A/HRC/46/L.42,A/HRC/46/L.43,A/HRC/46/L.44,A/HRC/46/L.45,A/HRC/RES/S-30/1,A/HRC/RES/47/2,A/HRC/RES/47/9,A/HRC/RES/47/10,A/HRC/RES/47/11,A/HRC/RES/47/13,A/HRC/RES/47/14,A/HRC/RES/47/16,A/HRC/RES/47/18,A/HRC/RES/47/19,A/HRC/RES/47/22,A/HRC/RES/47/23,A/HRC/47/L.30,A/HRC/47/L.31,A/HRC/47/L.32,A/HRC/47/L.66,A/HRC/47/L.68,A/HRC/47/L.69,A/HRC/47/L.70,A/HRC/47/L.71,A/HRC/47/L.72,A/HRC/47/L.73,A/HRC/47/L.74,A/HRC/47/L.75,A/HRC/47/L.76,A/HRC/47/L.77,A/HRC/47/L.78,A/HRC/47/L.79,A/HRC/47/L.33,A/HRC/47/L.34,A/HRC/47/L.35,A/HRC/47/L.36,A/HRC/47/L.37,A/HRC/47/L.38,A/HRC/47/L.39,A/HRC/47/L.40,A/HRC/47/L.41,A/HRC/47/L.42,A/HRC/47/L.57,A/HRC/47/L.65,A/HRC/RES/47/24,A/HRC/47/L.44,A/HRC/47/L.46,A/HRC/47/L.47,A/HRC/47/L.49,A/HRC/47/L.50,A/HRC/47/L.58,A/HRC/47/L.59,A/HRC/47/L.60,A/HRC/47/L.61,A/HRC/47/L.62,A/HRC/47/L.63,A/HRC/RES/48/5,A/HRC/RES/48/1,A/HRC/48/L.44,A/HRC/48/L.45,A/HRC/48/L.46,A/HRC/48/L.47,A/HRC/48/L.48,A/HRC/RES/48/7,A/HRC/RES/48/8,A/HRC/RES/48/9,A/HRC/RES/48/10,A/HRC/RES/48/13,A/HRC/RES/48/14,A/HRC/RES/48/15,A/HRC/RES/48/16,A/HRC/48/L.31,A/HRC/48/L.61,A/HRC/48/L.62,A/HRC/48/L.59,A/HRC/48/L.60,A/HRC/48/L.63,A/HRC/48/L.64,A/HRC/48/L.65,A/HRC/48/L.66,A/HRC/48/L.33,A/HRC/48/L.34,A/HRC/48/L.35,A/HRC/48/L.36,A/HRC/48/L.37,A/HRC/48/L.38,A/HRC/48/L.39,A/HRC/48/L.40,A/HRC/48/L.41,A/HRC/48/L.42,A/HRC/RES/48/18,A/HRC/RES/S-33/1,A/HRC/RES/49/1,A/HRC/RES/49/2,A/HRC/RES/49/3,A/HRC/RES/49/4,A/HRC/RES/49/6,A/HRC/RES/49/8,A/HRC/RES/49/15,A/HRC/RES/49/18,A/HRC/RES/49/19,A/HRC/RES/49/24,A/HRC/RES/49/26,A/HRC/RES/49/27,A/HRC/RES/49/28,A/HRC/RES/49/29,A/HRC/RES/49/30,A/HRC/RES/49/33,A/HRC/49/L.46,A/HRC/49/L.47,A/HRC/49/L.36,A/HRC/49/L.37,A/HRC/RES/S-34/1,A/HRC/RES/50/2,A/HRC/RES/50/4,A/HRC/RES/50/8,A/HRC/RES/50/10,A/HRC/50/L.48,A/HRC/50/L.25,A/HRC/50/L.26,A/HRC/50/L.27,A/HRC/50/L.28,A/HRC/50/L.29,A/HRC/50/L.30,A/HRC/50/L.31,A/HRC/50/L.32,A/HRC/50/L.33,A/HRC/50/L.34,A/HRC/50/L.35,A/HRC/50/L.36,A/HRC/50/L.37 as orally revised,A/HRC/RES/50/19,A/HRC/RES/50/20,A/HRC/50/L.38,A/HRC/50/L.39,A/HRC/50/L.40,A/HRC/50/L.43,A/HRC/50/L.45,A/HRC/50/L.46,A/HRC/50/L.47,A/HRC/50/L.56,A/HRC/50/L.57,A/HRC/50/L.58,A/HRC/50/L.59,A/HRC/50/L.61,A/HRC/RES/51/1,A/HRC/RES/51/7,A/HRC/RES/51/11,A/HRC/RES/51/13,A/HRC/51/L.43,A/HRC/51/L.44,A/HRC/RES/51/20,A/HRC/RES/51/25,A/HRC/RES/51/26,A/HRC/RES/51/27,A/HRC/RES/51/28,A/HRC/RES/51/29,A/HRC/RES/51/32,A/HRC/51/L.49,A/HRC/51/L.50,A/HRC/51/L.51,A/HRC/51/L.52,A/HRC/51/L.53,A/HRC/51/L.54,A/HRC/51/L.64,A/HRC/51/L.66,A/HRC/RES/S-35/1,A/HRC/RES/52/1,A/HRC/RES/52/2,A/HRC/RES/52/3,A/HRC/RES/52/13,A/HRC/RES/52/17,A/HRC/RES/52/21,A/HRC/RES/52/27,A/HRC/RES/52/29,A/HRC/RES/52/30,A/HRC/RES/52/32,A/HRC/RES/52/33,A/HRC/RES/52/34,A/HRC/RES/52/35,A/HRC/RES/52/37,A/HRC/RES/52/40,A/HRC/52/L.64,A/HRC/52/L.47,A/HRC/52/L.48,A/HRC/52/L.50,A/HRC/52/L.51,A/HRC/52/L.53,A/HRC/52/L.58,A/HRC/52/L.59,A/HRC/52/L.60,A/HRC/52/L.61,A/HRC/RES/S-36/1,A/HRC/RES/53/1,A/HRC/RES/53/2,A/HRC/RES/53/5,A/HRC/RES/53/11,A/HRC/RES/53/18,A/HRC/RES/53/19,A/HRC/RES/53/22,A/HRC/53/L.31,A/HRC/53/L.32,A/HRC/53/L.41,A/HRC/53/L.45,A/HRC/53/L.42,A/HRC/RES/53/25,A/HRC/RES/53/28,A/HRC/RES/53/30,A/HRC/53/L.33,A/HRC/53/L.40,A/HRC/53/L.43,A/HRC/RES/54/2,A/HRC/RES/54/3,A/HRC/RES/54/4,A/HRC/RES/54/9,A/HRC/RES/54/15,A/HRC/RES/54/18,A/HRC/RES/54/20,A/HRC/RES/54/23,A/HRC/RES/54/27,A/HRC/54/L.40,A/HRC/54/L.41,A/HRC/54/L.42,A/HRC/54/L.43,A/HRC/54/L.47,A/HRC/RES/54/35,A/HRC/54/L.36,A/HRC/54/L.39,A/HRC/54/L.48,A/HRC/54/L.49,A/HRC/54/L.50,A/HRC/54/L.51,A/HRC/54/L.52,A/HRC/RES/55/1,A/HRC/RES/55/6,A/HRC/RES/55/7,A/HRC/RES/55/14,A/HRC/RES/55/19,A/HRC/RES/55/22,A/HRC/RES/55/23,A/HRC/RES/55/27,A/HRC/RES/55/28,A/HRC/RES/55/30,A/HRC/RES/55/31,A/HRC/RES/55/32,A/HRC/55/L.37,A/HRC/55/L.39,A/HRC/55/L.42,A/HRC/55/L.41,A/HRC/RES/56/2,A/HRC/RES/56/4,A/HRC/56/L.39,A/HRC/56/L.40,A/HRC/RES/56/18,A/HRC/RES/56/17,A/HRC/RES/56/L.35,A/HRC/RES/56/L.36,A/HRC/56/L.41,A/HRC/56/L.42,A/HRC/56/L.44,A/HRC/56/L.45,A/HRC/RES/56/20,A/HRC/RES/56/21,A/HRC/56/L.29,A/HRC/RES/56/L.31,A/HRC/RES/56/L.32,A/HRC/RES/56/L.33,A/HRC/RES/56/L.34,A/HRC/RES/56/L.30,A/HRC/56/L.46,A/HRC/56/L.47,A/HRC/56/L.48,A/HRC/56/L.49,A/HRC/56/L.51,A/HRC/RES/57/2,A/HRC/RES/57/7,A/HRC/RES/57/8,A/HRC/RES/57/19,A/HRC/RES/57/20,A/HRC/RES/57/21,A/HRC/RES/57/22,A/HRC/RES/57/25,A/HRC/RES/57/33,A/HRC/RES/57/36,A/HRC/57/L.39,A/HRC/57/L.40,A/HRC/57/L.41,A/HRC/57/L.42,A/HRC/57/L.43
AFG,1,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,0,2,2,2,2,1,1,2,2,2,1,1,2,2,1,0,0,0,0,2,2,2,2,0,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,0,1,2,1,2,1,1,0,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,0,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,1,0,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,3,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,0,0,0,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
AGO,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,0,1,1,1,2,2,2,2,2,2,2,1,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,1,2,2,1,0,0,0,0,0,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
ALB,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0
ARE,1,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,1,1,1,1,1,1,1,1,2,0,1,0,1,1,1,1,0,0,0,0,1,2,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,4,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,0,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,2,2,1,1,2,2,2,1,0,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,4,2,1,1,2,2,2,2,4,4,1,1,1,1,2,1,1,1,1,1,2,0,1,1,1,2,2,2,1,2,2,2,2,2,2,2
ARG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,2,1,2,2,0,2,1,0,0,0,0,0,0,0,0,2,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,2,0,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,2,1,0,1,1,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,2,2,2,0,0,0,0,2,2,0,0,4,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,1,2,1,1,0,0,0,0,0
ARM,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,1,2,0,1,2,1,1,1,1,3,1,1,1,1,0,0,2,1,0,2,0,2,0,0,0,0,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,0,1,2,1,2,2,1,2,0,2,0,1,1,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,1,0,1,2,2,1,1,0,2,0,1,2,2,0,0,0,2,0,0,2,2,2,2,2,2,2,0,2,1,0,2,2,0,0,0,2,0,2,0,1,0,0,2,2,2,2,0,2,2,0,2,1,1,0,0,0,0,0,1,2,1,2,1,1,0,1,0,0,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,1,2,1,2,1,2,1,2,1,1,0,2,0,1,1,1,3,0,2,2,2,2,1,0,1,2,2,0,0,0,2,0,0,2,0,2,0,0,2,0,0,2,0,2,4,0,0,2,2,0,2,0,2,0,1,2,2,1,0,0,1,2,0,1,1,2,1,0,2,2,2,0,0,2,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
AUS,1,0,0,0,0,2,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
