Resolution,Date,Summary
A/HRC/RES/43/3,2020/06/19,"Ensuring accountability and justice for all violations of international law in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 43rd session"
A/HRC/RES/43/31,2020/06/22,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 43rd session"
A/HRC/RES/43/32,2020/06/22,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 43rd session"
A/HRC/RES/43/33,2020/06/22,Right of the Palestinian people to self-determination :resolution /adopted by the Human Rights Council at its 43rd session
