Resolution,Date,Summary
A/HRC/RES/55/28,2024/04/05,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem, and the obligation to ensure accountability and justice :resolution /adopted by the Human Rights Council at its 55th session"
A/HRC/RES/55/30,2024/04/05,Right of the Palestinian people to self-determination :resolution /adopted by the Human Rights Council at its 55th session
A/HRC/RES/55/32,2024/04/05,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 55th session"
