Resolution,Date,Summary
A/HRC/RES/46/3,2021/03/23,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem, and the obligation to ensure accountability and justice :resolution /adopted by the Human Rights Council at its 46th session"
A/HRC/RES/46/25,2021/03/24,Right of the Palestinian people to self-determination :resolution /adopted by the Human Rights Council at its 46th session
A/HRC/RES/46/26,2021/03/24,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 46th session"
A/HRC/RES/S-30/1,2021/05/27,"Ensuring respect for international human rights law and international humanitarian law in the Occupied Palestinian Territory, including East Jerusalem, and in Israel :resolution /adopted by the Human Rights Council at its 30th special session"
