Resolution,Date,Summary
A/HRC/RES/49/4,2022/03/31,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem, and the obligation to ensure accountability and justice :resolution /adopted by the Human Rights Council at its 49th session"
A/HRC/RES/49/28,2022/04/01,Right of the Palestinian people to self-determination :resolution /adopted by the Human Rights Council at its 49th session
A/HRC/RES/49/29,2022/04/01,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 49th session"
