Resolution,Date,Summary
A/HRC/RES/37/34,2018/03/23,Right of the Palestinian people to self-determination :resolution /adopted by the Human Rights Council at its 37th session
A/HRC/RES/37/35,2018/03/23,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 37th session"
A/HRC/RES/37/36,2018/03/23,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 37th session"
A/HRC/RES/37/37,2018/03/23,"Ensuring accountability and justice for all violations of international law in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 37th session"
A/HRC/RES/S-28/1,2018/05/18,"Violations of international law in the context of large-scale civilian protests in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 28th special session"
