"","session","name","coord1D"
"127",3,"MEX",-0.337064534425735
"128",3,"MKD",-0.783229470252991
"129",3,"MNE",-0.67169463634491
"130",3,"NAM",0.039288341999054
"131",3,"PAK",0.484373480081558
"132",3,"PER",-0.32842281460762
"133",3,"PHL",0.134616479277611
"134",3,"ROU",-0.683181166648865
"135",3,"RUS",1.00651323795319
"136",3,"SAU",0.341976702213287
"137",3,"SLE",-0.112541824579239
"138",3,"USA",-0.961111128330231
"139",3,"VEN",0.664436519145966
"140",3,"VNM",0.622545421123505
"141",3,"ZAF",0.156230509281158
"142",4,"ALB",-0.684069812297821
"143",4,"ARE",0.333068072795868
"144",4,"ARG",-0.251965880393982
"145",4,"BGD",0.378003716468811
"146",4,"BOL",0.524183750152588
"147",4,"BRA",-0.261308610439301
"148",4,"BWA",0.0245853774249554
"149",4,"CHN",0.92282634973526
"150",4,"CIV",-0.00366687029600143
"151",4,"COG",0.436581432819366
"152",4,"CUB",0.992242932319641
"153",4,"DEU",-0.707146286964417
"154",4,"DZA",0.465607196092606
"155",4,"EST",-0.691278696060181
"156",4,"ETH",0.351132661104202
"157",4,"FRA",-0.750351905822754
"158",4,"GAB",0.0972776263952255
"159",4,"GBR",-0.823663473129272
"160",4,"GHA",-0.161011770367622
"161",4,"IDN",0.401181071996689
"162",4,"IND",0.359511941671371
"163",4,"IRL",-0.607281148433685
"164",4,"JPN",-0.77983170747757
"165",4,"KAZ",0.309175550937653
"166",4,"KEN",0.222359716892242
"167",4,"KOR",-0.703054666519165
"168",4,"LVA",-0.74090039730072
"169",4,"MAR",0.151089489459991
"170",4,"MDV",0.0560262985527515
"171",4,"MEX",-0.332620084285736
"172",4,"MKD",-0.783229470252991
"173",4,"MNE",-0.667694628238678
"174",4,"NAM",0.0312883444130421
"175",4,"NGA",0.352678388357162
"176",4,"NLD",-0.743283271789551
"177",4,"PAK",0.474373489618301
"178",4,"PRT",-0.662373125553131
"179",4,"PRY",-0.172257572412491
"180",4,"QAT",0.288296550512314
"181",4,"RUS",0.962513267993927
"182",4,"SAU",0.331976681947708
"183",4,"SLE",-0.112541824579239
"184",4,"SLV",-0.128119960427284
"185",4,"USA",-0.976666688919067
"186",4,"VEN",0.684436500072479
"187",4,"VNM",0.65254545211792
"188",4,"ZAF",0.101944789290428
"189",5,"ALB",-0.684069812297821
"190",5,"ARE",0.330568075180054
"191",5,"BDI",0.466317296028137
"192",5,"BEL",-0.616562843322754
"193",5,"BGD",0.39550369977951
"194",5,"BOL",0.416183769702911
"195",5,"BRA",-0.28330859541893
"196",5,"BWA",0.0405853763222694
"197",5,"CHE",-0.63683694601059
"198",5,"CHN",0.90482634305954
"199",5,"CIV",0.00744424387812614
"200",5,"COG",0.548581421375275
"201",5,"CUB",0.964242935180664
"202",5,"DEU",-0.701146304607391
"203",5,"DZA",0.469607204198837
"204",5,"ECU",0.147815302014351
"205",5,"EGY",0.456731528043747
"206",5,"ETH",0.327132672071457
"207",5,"FRA",-0.730351865291595
"208",5,"GBR",-0.856163501739502
"209",5,"GEO",-0.679894924163818
"210",5,"GHA",-0.161011770367622
"211",5,"HRV",-0.680280268192291
"212",5,"HUN",-0.736293256282806
"213",5,"IDN",0.410069942474365
"214",5,"IND",0.341330140829086
"215",5,"IRQ",0.37185263633728
"216",5,"JPN",-0.759831726551056
"217",5,"KEN",0.214359730482101
"218",5,"KGZ",0.402581453323364
"219",5,"KOR",-0.693054676055908
"220",5,"LVA",-0.74090039730072
"221",5,"MAR",0.126089483499527
"222",5,"MDV",0.0660263001918793
"223",5,"MEX",-0.328175634145737
"224",5,"MKD",-0.783229470252991
"225",5,"MNG",-0.226755514740944
"226",5,"NAM",0.0232883431017399
"227",5,"NGA",0.359345048666
"228",5,"NLD",-0.726616561412811
"229",5,"PAN",-0.38256111741066
"230",5,"PHL",0.144616469740868
"231",5,"PRT",-0.662373125553131
"232",5,"PRY",-0.212257564067841
"233",5,"QAT",0.288296550512314
"234",5,"RUS",0.918513238430023
"235",5,"RWA",-0.159550666809082
"236",5,"SAU",0.321976691484451
"237",5,"SLV",-0.128119960427284
"238",5,"SVN",-0.663750290870667
"239",5,"TGO",0.0383890382945538
"240",5,"TUN",-0.0253996718674898
"241",5,"USA",-0.992222249507904
"242",5,"VEN",0.704436540603638
"243",5,"VNM",0.68254542350769
"244",5,"ZAF",0.0476590655744076
"245",6,"ALB",-0.684069812297821
"246",6,"ARE",0.32806807756424
"247",6,"BDI",0.466317296028137
"248",6,"BEL",-0.624562859535217
"249",6,"BGD",0.41300368309021
"250",6,"BOL",0.308183759450912
"251",6,"BRA",-0.305308610200882
"252",6,"BWA",0.0565853752195835
"253",6,"CHE",-0.631836950778961
"254",6,"CHN",0.88682633638382
"255",6,"CIV",0.0185553524643183
"256",6,"COG",0.660581409931183
"257",6,"CUB",0.936242938041687
"258",6,"DEU",-0.695146262645721
"259",6,"ECU",0.0778153017163277
"260",6,"EGY",0.456731528043747
"261",6,"ETH",0.303132653236389
"262",6,"GBR",-0.888663530349731
"263",6,"GEO",-0.679894924163818
"264",6,"GHA",-0.161011770367622
"265",6,"HRV",-0.680280268192291
"266",6,"HUN",-0.751293241977692
"267",6,"IDN",0.418958842754364
"268",6,"IND",0.323148310184479
"269",6,"IRQ",0.37185263633728
"270",6,"JPN",-0.739831686019897
"271",6,"KEN",0.206359729170799
"272",6,"KGZ",0.314581453800201
"273",6,"KOR",-0.683054685592651
"274",6,"LVA",-0.74090039730072
"275",6,"MNG",-0.226755514740944
"276",6,"NGA",0.366011708974838
"277",6,"NLD",-0.709949910640717
"278",6,"PAN",-0.38256111741066
"279",6,"PHL",0.154616475105286
"280",6,"PRT",-0.662373125553131
"281",6,"PRY",-0.25225755572319
"282",6,"QAT",0.288296550512314
"283",6,"RWA",-0.159550666809082
