Country,A/HRC/RES/S-17/1,A/HRC/18/L.33,A/HRC/18/L.34,A/HRC/RES/18/4,A/HRC/RES/18/5,A/HRC/RES/18/6,A/HRC/RES/18/20,A/HRC/RES/18/26,A/HRC/RES/18/27,A/HRC/DEC/18/120,A/HRC/RES/S-18/1,A/HRC/RES/19/1,A/HRC/19/L.41,A/HRC/19/L.42,A/HRC/RES/19/2,A/HRC/RES/19/3,A/HRC/RES/19/12,A/HRC/RES/19/14,A/HRC/RES/19/15,A/HRC/RES/19/16,A/HRC/RES/19/17,A/HRC/RES/19/18,A/HRC/RES/19/22,A/HRC/RES/19/32,A/HRC/RES/19/34,A/HRC/RES/19/36,A/HRC/RES/19/38,A/HRC/RES/S-19/1,A/HRC/RES/20/10,A/HRC/RES/20/13,A/HRC/RES/20/15,A/HRC/RES/20/22,A/HRC/RES/21/3,A/HRC/RES/21/8,A/HRC/RES/21/9,A/HRC/RES/21/10,A/HRC/RES/21/19,A/HRC/RES/21/26,A/HRC/RES/21/32,A/HRC/RES/21/33,A/HRC/RES/22/1,A/HRC/RES/22/2,A/HRC/RES/22/12,A/HRC/RES/22/17,A/HRC/DEC22/117,A/HRC/RES/22/23,A/HRC/RES/22/24,A/HRC/RES/22/25,A/HRC/RES/22/26,A/HRC/RES/22/27,A/HRC/RES/22/28,A/HRC/RES/22/29,A/HRC/RES/22/30,A/HRC/RES/22/33,A/HRC/RES/22/34,A/HRC/RES/23/1,A/HRC/RES/23/11,A/HRC/RES/23/12,A/HRC/RES/23/14,A/HRC/RES/23/15,A/HRC/RES/23/16,A/HRC/RES/23/26,A/HRC/24/L.40,A/HRC/24/L.41,A/HRC/24/L.43,A/HRC/24/L.44,A/HRC/24/L.46,A/HRC/24/L.47,A/HRC/24/L.48,A/HRC/24/L.51,A/HRC/24/L.52,A/HRC/RES/24/4,A/HRC/RES/24/13,A/HRC/RES/24/14,A/HRC/RES/24/22,A/HRC/RES/24/24,A/HRC/RES/24/26,A/HRC/RES/24/35,A/HRC/25/L.46,A/HRC/25/L.47,A/HRC/RES/25/1,A/HRC/RES/25/4,A/HRC/RES/25/9,A/HRC/RES/25/15,A/HRC/RES/25/16,A/HRC/RES/25/22,A/HRC/RES/25/30,A/HRC/26/L.34,A/HRC/26/L.35,A/HRC/26/L.36,A/HRC/26/L.37,A/HRC/RES/26/2,A/HRC/RES/26/6,A/HRC/RES/26/9,A/HRC/RES/26/11,A/HRC/RES/26/16,A/HRC/RES/26/23,A/HRC/RES/26/25,A/HRC/RES/26/26,A/HRC/RES/26/30,A/HRC/RES/S-21/1,A/HRC/27/L.33,A/HRC/27/L.44,A/HRC/27/L.34,A/HRC/27/L.35,A/HRC/27/L.36,A/HRC/27/L.38,A/HRC/27/L.39,A/HRC/27/L.40,A/HRC/27/L.41,A/HRC/27/L.42,A/HRC/27/L.43,A/HRC/27/L.45,A/HRC/27/L.46,A/HRC/27/L.47,A/HRC/27/L.48,A/HRC/27/L.49,A/HRC/27/L.50,A/HRC/27/L.51,A/HRC/RES/27/2,A/HRC/RES/27/9,A/HRC/RES/27/10,A/HRC/RES/27/16,A/HRC/RES/27/17,A/HRC/RES/27/21,A/HRC/RES/27/30,A/HRC/RES/27/32,A/HRC/28/L.36,A/HRC/28/L.38,A/HRC/28/L.42,A/HRC/RES/28/1,A/HRC/RES/28/3,A/HRC/RES/28/5,A/HRC/RES/28/7,A/HRC/RES/28/8,A/HRC/RES/28/14,A/HRC/RES/28/17,A/HRC/RES/28/20,A/HRC/RES/28/21,A/HRC/RES/28/22,A/HRC/RES/28/24,A/HRC/RES/28/25,A/HRC/RES/28/26,A/HRC/RES/28/27,A/HRC/29/L.26,A/HRC/29/L.27,A/HRC/29/L.28,A/HRC/29/L.29,A/HRC/29/L.31,A/HRC/29/L.37,A/HRC/29/L.38,A/HRC/29/L.39,A/HRC/29/L.40,A/HRC/RES/29/3,A/HRC/RES/29/10,A/HRC/RES/29/16,A/HRC/RES/29/17,A/HRC/RES/29/22,A/HRC/RES/29/23,A/HRC/RES/29/25,A/HRC/30/L.33,A/HRC/30/L.34,A/HRC/30/L.35,A/HRC/30/L.36,A/HRC/30/L.37,A/HRC/30/L.38,A/HRC/30/L.39,A/HRC/30/L.40,A/HRC/RES/30/2,A/HRC/RES/30/5,A/HRC/RES/30/6,A/HRC/RES/30/10,A/HRC/RES/30/12,A/HRC/RES/30/13,A/HRC/RES/30/15,A/HRC/RES/30/16,A/HRC/RES/30/17,A/HRC/RES/30/29,A/HRC/31/L.41,A/HRC/31/L.42,A/HRC/31/L.43,A/HRC/31/L.44,A/HRC/31/L.45,A/HRC/31/L.46,A/HRC/31/L.47,A/HRC/31/L.48,A/HRC/31/L.49,A/HRC/31/L.50,A/HRC/31/L.51,A/HRC/31/L.53,A/HRC/31/L.54,A/HRC/31/L.55,A/HRC/31/L.56,A/HRC/31/L.57,A/HRC/31/L.58,A/HRC/31/L.59,A/HRC/31/L.60,A/HRC/31/L.61,A/HRC/31/L.62,A/HRC/31/L.63,A/HRC/31/L.64,A/HRC/31/L.65,A/HRC/31/L.66,A/HRC/31/L.67,A/HRC/31/L.68,A/HRC/31/L.69,A/HRC/31/L.70,A/HRC/31/L.71,A/HRC/31/L.72,A/HRC/31/L.74,A/HRC/31/L.75,A/HRC/31/L.76,A/HRC/31/L.78,A/HRC/31/L.79,A/HRC/RES/31/1,A/HRC/RES/31/4,A/HRC/RES/31/11,A/HRC/RES/31/17,A/HRC/RES/31/19,A/HRC/RES/31/22,A/HRC/RES/31/30,A/HRC/RES/31/32,A/HRC/RES/31/34,A/HRC/RES/31/35,A/HRC/RES/31/36,A/HRC/RES/31/37,A/HRC/32/L.36,A/HRC/32/L.37,A/HRC/32/L.42,A/HRC/32/L.43,A/HRC/32/L.52,A/HRC/32/L.54,A/HRC/32/L.53,A/HRC/32/L.55,A/HRC/32/L.56,A/HRC/32/L.59,A/HRC/32/L.60,A/HRC/32/L.61,A/HRC/32/L.62,A/HRC/32/L.63,A/HRC/32/L.64,A/HRC/32/L.65,A/HRC/32/L.67,A/HRC/32/L.69,A/HRC/32/L.70,A/HRC/32/L.71,A/HRC/32/L.72,A/HRC/32/L.80,A/HRC/32/L.81,A/HRC/32/L.73,A/HRC/32/L.74,A/HRC/32/L.75,A/HRC/32/L.76,A/HRC/32/L.77,A/HRC/32/L.78,A/HRC/32/L.79,A/HRC/32/L.82,A/HRC/32/L.83,A/HRC/32/L.84,A/HRC/32/L.89,A/HRC/32/L.86,A/HRC/32/L.87,A/HRC/32/L.88,A/HRC/RES/32/2,A/HRC/RES/32/9,A/HRC/RES/32/12,A/HRC/RES/32/23,A/HRC/RES/32/25,A/HRC/RES/32/26,A/HRC/RES/32/28,A/HRC/RES/32/29,A/HRC/RES/32/31,A/HRC/33/L.34,A/HRC/33/L.35,A/HRC/33/L.36,A/HRC/33/L.37,A/HRC/33/L.38,A/HRC/33/L.42,A/HRC/33/L.46,A/HRC/33/L.49,A/HRC/33/L.51,A/HRC/RES/33/3,A/HRC/RES/33/4,A/HRC/RES/33/10,A/HRC/RES/33/14,A/HRC/RES/33/19,A/HRC/RES/33/21,A/HRC/RES/33/23,A/HRC/RES/33/24,A/HRC/RES/33/30,A/HRC/RES/S-25/1,A/HRC/RES/34/3,A/HRC/RES/34/8,A/HRC/RES/34/11,A/HRC/RES/34/12,A/HRC/34/L.42,A/HRC/34/L.43,A/HRC/34/L.44,A/HRC/34/L.45,A/HRC/34/L.51,A/HRC/34/L.47,A/HRC/RES/34/13,A/HRC/RES/34/23,A/HRC/RES/34/26,A/HRC/RES/34/27,A/HRC/RES/34/28,A/HRC/RES/34/29,A/HRC/RES/34/30,A/HRC/RES/34/31,A/HRC/RES/34/34,A/HRC/RES/34/36,A/HRC/RES/34/37,A/HRC/34/L.52,A/HRC/RES/35/3,A/HRC/RES/35/4,A/HRC/RES/35/8,A/HRC/RES/35/13,A/HRC/RES/35/21,A/HRC/35/L.39,A/HRC/35/L.40,A/HRC/35/L.45,A/HRC/35/L.47,A/HRC/35/L.48,A/HRC/35/L.41,A/HRC/35/L.42,A/HRC/RES/35/26,A/HRC/RES/35/27,A/HRC/RES/35/31,A/HRC/35/L.43,A/HRC/35/L.44,A/HRC/35/L.46,A/HRC/RES/36/1,A/HRC/RES/36/2,A/HRC/RES/36/3,A/HRC/RES/36/4,A/HRC/RES/36/9,A/HRC/RES/36/10,A/HRC/36/L.63,A/HRC/36/L.64,A/HRC/RES/36/17,A/HRC/RES/36/19,A/HRC/RES/36/20,A/HRC/RES/36/21,A/HRC/RES/36/22,A/HRC/RES/36/24,A/HRC/RES/36/30,A/HRC/36/L.37,A/HRC/36/L.38,A/HRC/36/L.39,A/HRC/36/L.40,A/HRC/36/L.41,A/HRC/36/L.42,A/HRC/36/L.62,A/HRC/36/L.43,A/HRC/36/L.45,A/HRC/36/L.46,A/HRC/36/L.47,A/HRC/36/L.48,A/HRC/36/L.49,A/HRC/36/L.50,A/HRC/36/L.51,A/HRC/36/L.52,A/HRC/36/L.53,A/HRC/36/L.54,A/HRC/36/L.55,A/HRC/36/L.56,A/HRC/36/L.57,A/HRC/36/L.58,A/HRC/36/L.59,A/HRC/36/L.60,A/HRC/36/L.61,A/HRC/RES/S-27/1,A/HRC/RES/37/1,A/HRC/37/L.2,A/HRC/37/L.3,A/HRC/37/L.4,A/HRC/37/L.5,A/HRC/RES/37/3,A/HRC/RES/37/10,A/HRC/RES/37/11,A/HRC/RES/37/21,A/HRC/RES/37/23,A/HRC/RES/37/29,A/HRC/RES/37/30,A/HRC/RES/37/32,A/HRC/RES/37/34,A/HRC/RES/37/35,A/HRC/RES/37/36,A/HRC/RES/37/37,A/HRC/RES/37/40,A/HRC/RES/37/42,A/HRC/37/L.63,A/HRC/37/L.60,A/HRC/37/L.58,A/HRC/37/L.61,A/HRC/37/L.62,A/HRC/RES/S-28/1,A/HRC/RES/38/2,A/HRC/RES/38/3,A/HRC/38/L.24,A/HRC/38/L.35,A/HRC/38/L.32,A/HRC/RES/38/12,A/HRC/RES/38/14,A/HRC/RES/38/16,A/HRC/RES/38/18,A/HRC/38/L.26,A/HRC/38/L.37,A/HRC/38/L.38,A/HRC/38/L.39,A/HRC/38/L.28,A/HRC/38/L.29,A/HRC/38/L.30,A/HRC/38/L.31,A/HRC/38/L.27,A/HRC/RES/39/1,A/HRC/RES/39/2,A/HRC/RES/39/4,A/HRC/RES/39/5,A/HRC/RES/39/8,A/HRC/RES/39/9,A/HRC/39/L.25,A/HRC/39/L.31,A/HRC/RES/39/12,A/HRC/RES/39/14,A/HRC/RES/39/15,A/HRC/RES/39/16,A/HRC/39/L.26,A/HRC/39/L.27,A/HRC/39/L.28,A/HRC/39/L.29,A/HRC/39/L.30,A/HRC/RES/40/2,A/HRC/RES/40/3,A/HRC/RES/40/4,A/HRC/RES/40/8,A/HRC/RES/40/13,A/HRC/RES/40/17,A/HRC/RES/40/18,A/HRC/RES/40/21,A/HRC/RES/40/22,A/HRC/RES/40/23,A/HRC/RES/40/24,A/HRC/RES/40/28,A/HRC/RES/40/29,A/HRC/RES/41/1,A/HRC/RES/41/2,A/HRC/RES/41/3,A/HRC/RES/41/4,A/HRC/RES/41/5,A/HRC/41/L.37,A/HRC/41/L.41,A/HRC/41/L.46,A/HRC/41/L.40,A/HRC/41/L.42,A/HRC/41/L.45,A/HRC/RES/41/18,A/HRC/RES/41/19,A/HRC/RES/41/22,A/HRC/RES/41/23,A/HRC/RES/41/25,A/HRC/41/L.38,A/HRC/41/L.43,A/HRC/41/L.44,A/HRC/41/L.27,A/HRC/41/L.28,A/HRC/41/L.29,A/HRC/41/L.30,A/HRC/41/L.31,A/HRC/41/L.32,A/HRC/41/L.33,A/HRC/41/L.34,A/HRC/41/L.35,A/HRC/41/L.36,A/HRC/RES/42/1,A/HRC/RES/42/2,A/HRC/RES/42/3,A/HRC/RES/42/4,A/HRC/RES/42/8,A/HRC/RES/42/9,A/HRC/RES/42/23,A/HRC/RES/42/24,A/HRC/RES/42/25,A/HRC/RES/42/26,A/HRC/RES/42/27,A/HRC/RES/42/28,A/HRC/42/L.39,A/HRC/42/L.40,A/HRC/42/L.41,A/HRC/42/L.46,A/HRC/42/L.43,A/HRC/42/L.44,A/HRC/42/L.45,A/HRC/RES/43/2,A/HRC/RES/43/3,A/HRC/RES/43/10,A/HRC/RES/43/15,A/HRC/RES/43/21,A/HRC/RES/43/24,A/HRC/RES/43/26,A/HRC/RES/43/28,A/HRC/RES/43/30,A/HRC/RES/43/31,A/HRC/RES/43/32,A/HRC/RES/43/33,A/HRC/RES/43/37,A/HRC/DEC/43/117,A/HRC/RES/44/1,A/HRC/RES/44/11,A/HRC/RES/44/14,A/HRC/RES/44/18,A/HRC/RES/44/19,A/HRC/RES/44/21,A/HRC/RES/44/23,A/HRC/44/L.30,A/HRC/44/L.31,A/HRC/44/L.32,A/HRC/44/L.33,A/HRC/44/L.34,A/HRC/44/L.24,A/HRC/44/L.25,A/HRC/44/L.26,A/HRC/RES/45/1,A/HRC/45/L.2,A/HRC/45/L.3,A/HRC/45/L.4,A/HRC/45/L.5,A/HRC/45/L.6,A/HRC/45/L.7,A/HRC/45/L.8,A/HRC/45/L.9,A/HRC/45/L.10,A/HRC/45/L.11,A/HRC/45/L.12,A/HRC/45/L.13,A/HRC/45/L.14,A/HRC/45/L.15,A/HRC/45/L.16,A/HRC/45/L.17,A/HRC/45/L.18,A/HRC/RES/45/2,A/HRC/RES/45/4,A/HRC/RES/45/5,A/HRC/RES/45/6,A/HRC/RES/45/14,A/HRC/RES/45/15,A/HRC/RES/45/19,A/HRC/RES/45/20,A/HRC/RES/45/21,A/HRC/RES/45/31,A/HRC/45/L.64,A/HRC/RES/46/1,A/HRC/RES/46/2,A/HRC/RES/46/3,A/HRC/RES/46/5,A/HRC/RES/46/8,A/HRC/RES/46/11,A/HRC/RES/46/13,A/HRC/RES/46/18,A/HRC/RES/46/20,A/HRC/RES/46/22,A/HRC/RES/46/23,A/HRC/RES/46/24,A/HRC/RES/46/25,A/HRC/RES/46/26,A/HRC/46/L.32,A/HRC/46/L.33,A/HRC/46/L.34,A/HRC/46/L.36,A/HRC/46/L.35,A/HRC/46/L.37,A/HRC/46/L.38,A/HRC/46/L.39,A/HRC/46/L.40,A/HRC/46/L.41,A/HRC/46/L.42,A/HRC/46/L.43,A/HRC/46/L.44,A/HRC/46/L.45,A/HRC/RES/S-30/1,A/HRC/RES/47/2,A/HRC/RES/47/9,A/HRC/RES/47/10,A/HRC/RES/47/11,A/HRC/RES/47/13,A/HRC/RES/47/14,A/HRC/RES/47/16,A/HRC/RES/47/18,A/HRC/RES/47/19,A/HRC/RES/47/22,A/HRC/RES/47/23,A/HRC/47/L.30,A/HRC/47/L.31,A/HRC/47/L.32,A/HRC/47/L.66,A/HRC/47/L.68,A/HRC/47/L.69,A/HRC/47/L.70,A/HRC/47/L.71,A/HRC/47/L.72,A/HRC/47/L.73,A/HRC/47/L.74,A/HRC/47/L.75,A/HRC/47/L.76,A/HRC/47/L.77,A/HRC/47/L.78,A/HRC/47/L.79,A/HRC/47/L.33,A/HRC/47/L.34,A/HRC/47/L.35,A/HRC/47/L.36,A/HRC/47/L.37,A/HRC/47/L.38,A/HRC/47/L.39,A/HRC/47/L.40,A/HRC/47/L.41,A/HRC/47/L.42,A/HRC/47/L.57,A/HRC/47/L.65,A/HRC/RES/47/24,A/HRC/47/L.44,A/HRC/47/L.46,A/HRC/47/L.47,A/HRC/47/L.49,A/HRC/47/L.50,A/HRC/47/L.58,A/HRC/47/L.59,A/HRC/47/L.60,A/HRC/47/L.61,A/HRC/47/L.62,A/HRC/47/L.63,A/HRC/RES/48/5,A/HRC/RES/48/1,A/HRC/48/L.44,A/HRC/48/L.45,A/HRC/48/L.46,A/HRC/48/L.47,A/HRC/48/L.48,A/HRC/RES/48/7,A/HRC/RES/48/8,A/HRC/RES/48/9,A/HRC/RES/48/10,A/HRC/RES/48/13,A/HRC/RES/48/14,A/HRC/RES/48/15,A/HRC/RES/48/16,A/HRC/48/L.31,A/HRC/48/L.61,A/HRC/48/L.62,A/HRC/48/L.59,A/HRC/48/L.60,A/HRC/48/L.63,A/HRC/48/L.64,A/HRC/48/L.65,A/HRC/48/L.66,A/HRC/48/L.33,A/HRC/48/L.34,A/HRC/48/L.35,A/HRC/48/L.36,A/HRC/48/L.37,A/HRC/48/L.38,A/HRC/48/L.39,A/HRC/48/L.40,A/HRC/48/L.41,A/HRC/48/L.42,A/HRC/RES/48/18,A/HRC/RES/S-33/1,A/HRC/RES/49/1,A/HRC/RES/49/2,A/HRC/RES/49/3,A/HRC/RES/49/4,A/HRC/RES/49/6,A/HRC/RES/49/8,A/HRC/RES/49/15,A/HRC/RES/49/18,A/HRC/RES/49/19,A/HRC/RES/49/24,A/HRC/RES/49/26,A/HRC/RES/49/27,A/HRC/RES/49/28,A/HRC/RES/49/29,A/HRC/RES/49/30,A/HRC/RES/49/33,A/HRC/49/L.46,A/HRC/49/L.47,A/HRC/49/L.36,A/HRC/49/L.37,A/HRC/RES/S-34/1,A/HRC/RES/50/2,A/HRC/RES/50/4,A/HRC/RES/50/8,A/HRC/RES/50/10,A/HRC/50/L.48,A/HRC/50/L.25,A/HRC/50/L.26,A/HRC/50/L.27,A/HRC/50/L.28,A/HRC/50/L.29,A/HRC/50/L.30,A/HRC/50/L.31,A/HRC/50/L.32,A/HRC/50/L.33,A/HRC/50/L.34,A/HRC/50/L.35,A/HRC/50/L.36,A/HRC/50/L.37 as orally revised,A/HRC/RES/50/19,A/HRC/RES/50/20,A/HRC/50/L.38,A/HRC/50/L.39,A/HRC/50/L.40,A/HRC/50/L.43,A/HRC/50/L.45,A/HRC/50/L.46,A/HRC/50/L.47,A/HRC/50/L.56,A/HRC/50/L.57,A/HRC/50/L.58,A/HRC/50/L.59,A/HRC/50/L.61,A/HRC/RES/51/1,A/HRC/RES/51/7,A/HRC/RES/51/11,A/HRC/RES/51/13,A/HRC/51/L.43,A/HRC/51/L.44,A/HRC/RES/51/20,A/HRC/RES/51/25,A/HRC/RES/51/26,A/HRC/RES/51/27,A/HRC/RES/51/28,A/HRC/RES/51/29,A/HRC/RES/51/32,A/HRC/51/L.49,A/HRC/51/L.50,A/HRC/51/L.51,A/HRC/51/L.52,A/HRC/51/L.53,A/HRC/51/L.54,A/HRC/51/L.64,A/HRC/51/L.66,A/HRC/RES/S-35/1,A/HRC/RES/52/1,A/HRC/RES/52/2,A/HRC/RES/52/3,A/HRC/RES/52/13,A/HRC/RES/52/17,A/HRC/RES/52/21,A/HRC/RES/52/27,A/HRC/RES/52/29,A/HRC/RES/52/30,A/HRC/RES/52/32,A/HRC/RES/52/33,A/HRC/RES/52/34,A/HRC/RES/52/35,A/HRC/RES/52/37,A/HRC/RES/52/40,A/HRC/52/L.64,A/HRC/52/L.47,A/HRC/52/L.48,A/HRC/52/L.50,A/HRC/52/L.51,A/HRC/52/L.53,A/HRC/52/L.58,A/HRC/52/L.59,A/HRC/52/L.60,A/HRC/52/L.61,A/HRC/RES/S-36/1,A/HRC/RES/53/1,A/HRC/RES/53/2,A/HRC/RES/53/5,A/HRC/RES/53/11,A/HRC/RES/53/18,A/HRC/RES/53/19,A/HRC/RES/53/22,A/HRC/53/L.31,A/HRC/53/L.32,A/HRC/53/L.41,A/HRC/53/L.45,A/HRC/53/L.42,A/HRC/RES/53/25,A/HRC/RES/53/28,A/HRC/RES/53/30,A/HRC/53/L.33,A/HRC/53/L.40,A/HRC/53/L.43,A/HRC/RES/54/2,A/HRC/RES/54/3,A/HRC/RES/54/4,A/HRC/RES/54/9,A/HRC/RES/54/15,A/HRC/RES/54/18,A/HRC/RES/54/20,A/HRC/RES/54/23,A/HRC/RES/54/27,A/HRC/54/L.40,A/HRC/54/L.41,A/HRC/54/L.42,A/HRC/54/L.43,A/HRC/54/L.47,A/HRC/RES/54/35,A/HRC/54/L.36,A/HRC/54/L.39,A/HRC/54/L.48,A/HRC/54/L.49,A/HRC/54/L.50,A/HRC/54/L.51,A/HRC/54/L.52,A/HRC/RES/55/1,A/HRC/RES/55/6,A/HRC/RES/55/7,A/HRC/RES/55/14,A/HRC/RES/55/19,A/HRC/RES/55/22,A/HRC/RES/55/23,A/HRC/RES/55/27,A/HRC/RES/55/28,A/HRC/RES/55/30,A/HRC/RES/55/31,A/HRC/RES/55/32,A/HRC/55/L.37,A/HRC/55/L.39,A/HRC/55/L.42,A/HRC/55/L.41,A/HRC/RES/56/2,A/HRC/RES/56/4,A/HRC/56/L.39,A/HRC/56/L.40,A/HRC/RES/56/18,A/HRC/RES/56/17,A/HRC/RES/56/L.35,A/HRC/RES/56/L.36,A/HRC/56/L.41,A/HRC/56/L.42,A/HRC/56/L.44,A/HRC/56/L.45,A/HRC/RES/56/20,A/HRC/RES/56/21,A/HRC/56/L.29,A/HRC/RES/56/L.31,A/HRC/RES/56/L.32,A/HRC/RES/56/L.33,A/HRC/RES/56/L.34,A/HRC/RES/56/L.30,A/HRC/56/L.46,A/HRC/56/L.47,A/HRC/56/L.48,A/HRC/56/L.49,A/HRC/56/L.51,A/HRC/RES/57/2,A/HRC/RES/57/7,A/HRC/RES/57/8,A/HRC/RES/57/19,A/HRC/RES/57/20,A/HRC/RES/57/21,A/HRC/RES/57/22,A/HRC/RES/57/25,A/HRC/RES/57/33,A/HRC/RES/57/36,A/HRC/57/L.39,A/HRC/57/L.40,A/HRC/57/L.41,A/HRC/57/L.42,A/HRC/57/L.43
AFG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,0,2,2,2,2,1,1,2,2,2,1,1,2,2,1,0,0,0,0,2,2,2,2,0,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,0,1,2,1,2,1,1,0,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,0,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,1,0,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,3,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,0,0,0,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
