Resolution,Date,Summary
A/HRC/RES/47/11,2021/07/12,The contribution of development to the enjoyment of all human rights :resolution /adopted by the Human Rights Council at its 47th session
A/HRC/RES/48/10,2021/10/08,The right to development :resolution /adopted by the Human Rights Council at its 48th session
